seriesId,date,screen,views 
game-of-thrones,20200704,tablet,525
top-gear,20200704,tablet,25
breaking-bad,20200704,tv,680
breaking-bad,20200704,desktop,379
family-guy,20200704,desktop,13
family-guy,20200704,tablet,5
top-gear,20200705,tv,73
breaking-bad,20200705,tv,329
family-guy,20200705,desktop,4
game-of-thrones,20200705,desktop,204
top-gear,20200705,desktop,19
family-guy,20200705,mobile,13
game-of-thrones,20200705,tv,1391
game-of-thrones,20200705,tablet,409
game-of-thrones,20200705,tv,889
top-gear,20200705,mobile,35
top-gear,20200705,tv,137
family-guy,20200705,tablet,3
breaking-bad,20200705,tablet,168
top-gear,20200705,tablet,5
breaking-bad,20200705,mobile,154
breaking-bad,20200705,tv,638
family-guy,20200705,tv,12
family-guy,20200705,tv,23
game-of-thrones,20200705,mobile,570
breaking-bad,20200705,desktop,141
top-gear,20200706,mobile,41
game-of-thrones,20200706,desktop,817
family-guy,20200706,tv,23
game-of-thrones,20200706,tv,1095
breaking-bad,20200706,desktop,283
game-of-thrones,20200706,mobile,658
family-guy,20200706,mobile,8
breaking-bad,20200706,tablet,170
family-guy,20200706,tv,8
game-of-thrones,20200706,tv,778
breaking-bad,20200706,tv,226
top-gear,20200706,tv,32
breaking-bad,20200706,mobile,147
game-of-thrones,20200706,tv,9
top-gear,20200706,tablet,27
family-guy,20200706,tablet,8
family-guy,20200706,desktop,9
top-gear,20200706,desktop,44
top-gear,20200706,tv,99
game-of-thrones,20200706,tablet,405
breaking-bad,20200706,tv,430
breaking-bad,20200707,mobile,231
game-of-thrones,20200707,tablet,476
top-gear,20200707,tablet,16
family-guy,20200707,tv,8
game-of-thrones,20200707,mobile,687
game-of-thrones,20200707,tv,960
breaking-bad,20200707,desktop,465
breaking-bad,20200707,tv,200
family-guy,20200707,tablet,1
top-gear,20200707,desktop,81
top-gear,20200707,tv,38
game-of-thrones,20200707,desktop,1412
breaking-bad,20200707,tablet,139
top-gear,20200707,tv,74
game-of-thrones,20200707,tv,1
breaking-bad,20200707,tv,426
family-guy,20200707,desktop,41
top-gear,20200707,mobile,47
game-of-thrones,20200707,tv,600
family-guy,20200707,tv,27
family-guy,20200707,mobile,17
breaking-bad,20200708,desktop,802
family-guy,20200708,tv,46
game-of-thrones,20200708,tv,7
family-guy,20200708,tv,14
game-of-thrones,20200708,mobile,1015
family-guy,20200708,mobile,23
game-of-thrones,20200708,tablet,585
top-gear,20200708,desktop,126
game-of-thrones,20200708,tv,1184
top-gear,20200708,tv,58
top-gear,20200708,mobile,86
breaking-bad,20200708,tv,287
family-guy,20200708,desktop,35
game-of-thrones,20200708,desktop,2137
top-gear,20200708,tablet,24
game-of-thrones,20200708,tv,856
breaking-bad,20200708,tv,696
top-gear,20200708,tv,155
breaking-bad,20200708,tablet,201
breaking-bad,20200708,mobile,252
family-guy,20200708,tablet,4
breaking-bad,20200709,tv,689
game-of-thrones,20200709,mobile,1003
family-guy,20200709,tablet,6
game-of-thrones,20200709,desktop,1969
walking-dead,20200709,tablet,2389
top-gear,20200709,tablet,38
breaking-bad,20200709,mobile,212
family-guy,20200709,tv,3
breaking-bad,20200709,tv,342
game-of-thrones,20200709,tablet,488
top-gear,20200709,desktop,108
breaking-bad,20200709,desktop,923
family-guy,20200709,tv,37
top-gear,20200709,tv,110
game-of-thrones,20200709,tv,828
family-guy,20200709,tv,22
game-of-thrones,20200709,tv,10
walking-dead,20200709,tv,35
walking-dead,20200709,tv,7053
walking-dead,20200709,tv,4055
top-gear,20200709,mobile,50
walking-dead,20200709,desktop,6765
family-guy,20200709,desktop,52
walking-dead,20200709,mobile,975
game-of-thrones,20200709,tv,1374
family-guy,20200709,mobile,16
breaking-bad,20200709,tablet,234
top-gear,20200709,tv,31
walking-dead,20200710,tv,2550
walking-dead,20200710,desktop,5101
game-of-thrones,20200710,mobile,723
family-guy,20200710,tv,31
walking-dead,20200710,tv,21
family-guy,20200710,mobile,24
walking-dead,20200710,tablet,2245
game-of-thrones,20200710,tablet,397
top-gear,20200710,tv,77
game-of-thrones,20200710,tv,6
game-of-thrones,20200710,desktop,1346
walking-dead,20200710,tv,4544
game-of-thrones,20200710,tv,454
top-gear,20200710,desktop,107
top-gear,20200710,tv,24
breaking-bad,20200710,desktop,534
top-gear,20200710,tablet,11
game-of-thrones,20200710,tv,791
family-guy,20200710,desktop,46
walking-dead,20200710,mobile,1020
breaking-bad,20200710,tv,438
breaking-bad,20200710,tablet,167
breaking-bad,20200710,tv,1
family-guy,20200710,tv,30
top-gear,20200710,mobile,61
family-guy,20200710,tablet,4
breaking-bad,20200710,tv,171
breaking-bad,20200710,mobile,154
game-of-thrones,20200711,desktop,1001
family-guy,20200711,tv,22
game-of-thrones,20200711,tv,4
walking-dead,20200711,desktop,2576
breaking-bad,20200711,tablet,153
breaking-bad,20200711,mobile,151
family-guy,20200711,tv,3
top-gear,20200711,tv,31
game-of-thrones,20200711,mobile,521
breaking-bad,20200711,tv,347
family-guy,20200711,tablet,4
walking-dead,20200711,mobile,637
walking-dead,20200711,tablet,1295
top-gear,20200711,tv,24
top-gear,20200711,tablet,18
game-of-thrones,20200711,tv,623
walking-dead,20200711,tv,1218
walking-dead,20200711,tv,2299
top-gear,20200711,mobile,25
breaking-bad,20200711,tv,149
family-guy,20200711,desktop,23
breaking-bad,20200711,desktop,498
game-of-thrones,20200711,tv,390
family-guy,20200711,mobile,26
game-of-thrones,20200711,tablet,362
top-gear,20200711,desktop,109
family-guy,20200711,tv,23
walking-dead,20200711,tv,5
family-guy,20200712,tv,14
family-guy,20200712,desktop,56
game-of-thrones,20200712,tv,352
top-gear,20200712,desktop,102
breaking-bad,20200712,tablet,142
breaking-bad,20200712,tv,8
walking-dead,20200712,mobile,475
breaking-bad,20200712,desktop,577
walking-dead,20200712,tv,2655
family-guy,20200712,tablet,9
walking-dead,20200712,tv,11
top-gear,20200712,tv,38
top-gear,20200712,tv,76
breaking-bad,20200712,mobile,177
family-guy,20200712,tv,3
family-guy,20200712,tv,25
top-gear,20200712,tablet,33
game-of-thrones,20200712,mobile,524
breaking-bad,20200712,tv,222
game-of-thrones,20200712,tv,1
family-guy,20200712,mobile,12
breaking-bad,20200712,tv,439
game-of-thrones,20200712,desktop,887
game-of-thrones,20200712,tablet,285
game-of-thrones,20200712,tv,720
top-gear,20200712,tv,2
walking-dead,20200712,desktop,2326
walking-dead,20200712,tv,1330
top-gear,20200712,mobile,55
walking-dead,20200712,tablet,1024
walking-dead,20200713,tv,2124
family-guy,20200713,tv,17
game-of-thrones,20200713,desktop,699
breaking-bad,20200713,tv,459
breaking-bad,20200713,desktop,582
walking-dead,20200713,desktop,1890
top-gear,20200713,tv,57
game-of-thrones,20200713,mobile,339
top-gear,20200713,tablet,10
top-gear,20200713,tv,39
breaking-bad,20200713,tv,202
game-of-thrones,20200713,tablet,224
walking-dead,20200713,tv,5
game-of-thrones,20200713,tv,568
breaking-bad,20200713,mobile,150
game-of-thrones,20200713,tv,276
walking-dead,20200713,tv,979
walking-dead,20200713,mobile,354
family-guy,20200713,desktop,55
breaking-bad,20200713,tv,6
top-gear,20200713,desktop,78
breaking-bad,20200713,tablet,132
walking-dead,20200713,tablet,749
family-guy,20200713,tv,39
family-guy,20200713,mobile,18
top-gear,20200713,mobile,55
family-guy,20200713,tablet,3
top-gear,20200714,tv,99
game-of-thrones,20200714,tv,424
breaking-bad,20200714,desktop,508
breaking-bad,20200714,tv,193
family-guy,20200714,desktop,37
walking-dead,20200714,tv,2303
top-gear,20200714,tablet,14
breaking-bad,20200714,tablet,131
game-of-thrones,20200714,tv,192
game-of-thrones,20200714,desktop,700
game-of-thrones,20200714,tablet,186
family-guy,20200714,tv,13
top-gear,20200714,tv,54
breaking-bad,20200714,tv,1
game-of-thrones,20200714,mobile,334
family-guy,20200714,mobile,10
family-guy,20200714,tablet,2
top-gear,20200714,mobile,67
family-guy,20200714,tv,22
walking-dead,20200714,tablet,795
breaking-bad,20200714,tv,430
walking-dead,20200714,tv,949
walking-dead,20200714,mobile,410
top-gear,20200714,desktop,90
walking-dead,20200714,tv,4
breaking-bad,20200714,mobile,162
walking-dead,20200714,desktop,1900
breaking-bad,20200715,tv,232
walking-dead,20200715,mobile,497
breaking-bad,20200715,tv,4
family-guy,20200715,tv,11
top-gear,20200715,mobile,88
breaking-bad,20200715,tablet,169
game-of-thrones,20200715,mobile,324
family-guy,20200715,desktop,45
game-of-thrones,20200715,tv,4
family-guy,20200715,tablet,5
breaking-bad,20200715,tv,480
breaking-bad,20200715,desktop,555
walking-dead,20200715,tablet,945
game-of-thrones,20200715,tv,283
walking-dead,20200715,tv,2364
walking-dead,20200715,tv,17
top-gear,20200715,tv,20
top-gear,20200715,tv,85
breaking-bad,20200715,mobile,288
walking-dead,20200715,desktop,2087
top-gear,20200715,desktop,78
family-guy,20200715,mobile,17
game-of-thrones,20200715,desktop,791
game-of-thrones,20200715,tablet,217
top-gear,20200715,tablet,17
family-guy,20200715,tv,33
game-of-thrones,20200715,tv,517
walking-dead,20200715,tv,1007
breaking-bad,20200716,mobile,222
breaking-bad,20200716,tablet,195
breaking-bad,20200716,tv,509
top-gear,20200716,mobile,51
breaking-bad,20200716,tv,2
walking-dead,20200716,tv,5121
top-gear,20200716,tablet,22
family-guy,20200716,tv,16
walking-dead,20200716,tv,10449
top-gear,20200716,desktop,98
walking-dead,20200716,tv,22
family-guy,20200716,tablet,9
game-of-thrones,20200716,tablet,237
walking-dead,20200716,tablet,3721
family-guy,20200716,tv,1
breaking-bad,20200716,tv,253
top-gear,20200716,tv,117
game-of-thrones,20200716,desktop,736
game-of-thrones,20200716,mobile,331
family-guy,20200716,tv,30
game-of-thrones,20200716,tv,501
top-gear,20200716,tv,15
family-guy,20200716,mobile,11
walking-dead,20200716,desktop,9691
family-guy,20200716,desktop,45
breaking-bad,20200716,desktop,641
walking-dead,20200716,mobile,1620
game-of-thrones,20200716,tv,272
walking-dead,20200717,mobile,1816
breaking-bad,20200717,tablet,158
top-gear,20200717,desktop,147
top-gear,20200717,tablet,25
game-of-thrones,20200717,mobile,342
walking-dead,20200717,tv,9556
family-guy,20200717,tv,1
breaking-bad,20200717,tv,286
family-guy,20200717,tv,4
game-of-thrones,20200717,tv,201
breaking-bad,20200717,desktop,640
family-guy,20200717,tablet,6
breaking-bad,20200717,tv,1
family-guy,20200717,desktop,38
game-of-thrones,20200717,desktop,723
top-gear,20200717,tv,34
walking-dead,20200717,tv,4992
family-guy,20200717,mobile,30
game-of-thrones,20200717,tv,463
top-gear,20200717,mobile,63
breaking-bad,20200717,mobile,211
walking-dead,20200717,desktop,9263
breaking-bad,20200717,tv,535
walking-dead,20200717,tablet,3839
top-gear,20200717,tv,116
walking-dead,20200717,tv,13
game-of-thrones,20200717,tablet,183
family-guy,20200717,tv,41
walking-dead,20200718,mobile,1214
family-guy,20200718,tv,14
top-gear,20200718,mobile,50
breaking-bad,20200718,tablet,152
breaking-bad,20200718,tv,336
walking-dead,20200718,tv,14
game-of-thrones,20200718,tablet,221
game-of-thrones,20200718,tv,281
top-gear,20200718,desktop,144
game-of-thrones,20200718,tv,3
top-gear,20200718,tv,115
breaking-bad,20200718,tv,641
game-of-thrones,20200718,tv,592
family-guy,20200718,tv,28
walking-dead,20200718,tv,6516
top-gear,20200718,tablet,50
walking-dead,20200718,desktop,5724
breaking-bad,20200718,mobile,185
top-gear,20200718,tv,40
game-of-thrones,20200718,mobile,344
family-guy,20200718,tv,1
family-guy,20200718,mobile,23
breaking-bad,20200718,desktop,723
game-of-thrones,20200718,desktop,756
breaking-bad,20200718,tv,1
family-guy,20200718,desktop,77
walking-dead,20200718,tablet,2396
walking-dead,20200718,tv,3271
family-guy,20200718,tablet,17
walking-dead,20200719,tv,4636
top-gear,20200719,tablet,27
breaking-bad,20200719,mobile,207
walking-dead,20200719,tablet,1670
breaking-bad,20200719,tv,499
game-of-thrones,20200719,tablet,206
top-gear,20200719,mobile,40
breaking-bad,20200719,desktop,666
breaking-bad,20200719,tv,256
game-of-thrones,20200719,tv,425
game-of-thrones,20200719,tv,251
breaking-bad,20200719,tablet,179
family-guy,20200719,tv,41
family-guy,20200719,mobile,27
top-gear,20200719,tv,62
walking-dead,20200719,tv,9
game-of-thrones,20200719,desktop,886
game-of-thrones,20200719,mobile,274
walking-dead,20200719,mobile,758
family-guy,20200719,tv,16
walking-dead,20200719,desktop,3589
family-guy,20200719,desktop,88
top-gear,20200719,desktop,168
family-guy,20200719,tablet,5
walking-dead,20200719,tv,2184
top-gear,20200719,tv,15
game-of-thrones,20200720,tablet,208
game-of-thrones,20200720,tv,2
family-guy,20200720,tablet,8
game-of-thrones,20200720,tv,181
game-of-thrones,20200720,mobile,228
breaking-bad,20200720,tv,517
family-guy,20200720,tv,36
walking-dead,20200720,mobile,631
family-guy,20200720,desktop,71
breaking-bad,20200720,tv,1
top-gear,20200720,tv,29
top-gear,20200720,desktop,141
top-gear,20200720,mobile,55
game-of-thrones,20200720,desktop,683
walking-dead,20200720,tv,3646
breaking-bad,20200720,mobile,167
walking-dead,20200720,desktop,2895
family-guy,20200720,mobile,26
breaking-bad,20200720,tablet,200
breaking-bad,20200720,tv,241
walking-dead,20200720,tablet,1249
family-guy,20200720,tv,20
top-gear,20200720,tablet,14
game-of-thrones,20200720,tv,365
breaking-bad,20200720,desktop,600
walking-dead,20200720,tv,1717
walking-dead,20200720,tv,11
top-gear,20200720,tv,110
walking-dead,20200721,tv,1737
game-of-thrones,20200721,tv,220
walking-dead,20200721,tv,3727
top-gear,20200721,tv,73
family-guy,20200721,tv,7
walking-dead,20200721,desktop,2928
top-gear,20200721,desktop,129
family-guy,20200721,tv,27
breaking-bad,20200721,tablet,199
game-of-thrones,20200721,tv,1
breaking-bad,20200721,desktop,519
top-gear,20200721,tablet,31
family-guy,20200721,tablet,3
breaking-bad,20200721,mobile,173
game-of-thrones,20200721,tv,450
family-guy,20200721,mobile,17
top-gear,20200721,tv,14
game-of-thrones,20200721,mobile,231
walking-dead,20200721,mobile,632
game-of-thrones,20200721,desktop,658
walking-dead,20200721,tablet,1246
breaking-bad,20200721,tv,471
walking-dead,20200721,tv,2
top-gear,20200721,mobile,40
breaking-bad,20200721,tv,281
family-guy,20200721,desktop,63
game-of-thrones,20200721,tablet,178
breaking-bad,20200722,mobile,198
game-of-thrones,20200722,mobile,281
top-gear,20200722,tv,59
walking-dead,20200722,tablet,1543
walking-dead,20200722,desktop,3438
game-of-thrones,20200722,desktop,800
top-gear,20200722,desktop,87
top-gear,20200722,tv,15
game-of-thrones,20200722,tv,423
breaking-bad,20200722,desktop,623
breaking-bad,20200722,tv,348
breaking-bad,20200722,tv,666
breaking-bad,20200722,tablet,190
game-of-thrones,20200722,tv,1
family-guy,20200722,desktop,61
top-gear,20200722,tablet,35
family-guy,20200722,tv,11
walking-dead,20200722,tv,15
game-of-thrones,20200722,tablet,186
walking-dead,20200722,tv,4271
game-of-thrones,20200722,tv,250
family-guy,20200722,tv,33
top-gear,20200722,mobile,47
family-guy,20200722,tablet,10
family-guy,20200722,mobile,18
walking-dead,20200722,mobile,738
walking-dead,20200722,tv,2110
walking-dead,20200723,tv,6998
walking-dead,20200723,mobile,2178
game-of-thrones,20200723,mobile,223
top-gear,20200723,desktop,122
game-of-thrones,20200723,desktop,759
family-guy,20200723,mobile,23
family-guy,20200723,tablet,12
game-of-thrones,20200723,tv,387
walking-dead,20200723,tv,78
game-of-thrones,20200723,tablet,222
family-guy,20200723,desktop,65
top-gear,20200723,tv,94
family-guy,20200723,tv,51
breaking-bad,20200723,mobile,217
top-gear,20200723,tablet,23
game-of-thrones,20200723,tv,307
top-gear,20200723,tv,16
family-guy,20200723,tv,17
walking-dead,20200723,desktop,12146
walking-dead,20200723,tv,13934
breaking-bad,20200723,tablet,248
game-of-thrones,20200723,tv,5
top-gear,20200723,mobile,67
breaking-bad,20200723,tv,348
breaking-bad,20200723,desktop,628
breaking-bad,20200723,tv,652
walking-dead,20200723,tablet,4710
breaking-bad,20200724,tv,360
family-guy,20200724,mobile,17
top-gear,20200724,mobile,41
game-of-thrones,20200724,tv,398
top-gear,20200724,desktop,128
game-of-thrones,20200724,mobile,244
game-of-thrones,20200724,tablet,170
walking-dead,20200724,tv,6630
walking-dead,20200724,desktop,11906
game-of-thrones,20200724,tv,2
walking-dead,20200724,mobile,2396
breaking-bad,20200724,tablet,226
breaking-bad,20200724,mobile,196
walking-dead,20200724,tv,13086
top-gear,20200724,tv,7
game-of-thrones,20200724,tv,188
walking-dead,20200724,tv,44
walking-dead,20200724,tablet,4622
top-gear,20200724,tv,2
breaking-bad,20200724,desktop,672
top-gear,20200724,tablet,9
family-guy,20200724,desktop,68
game-of-thrones,20200724,desktop,664
family-guy,20200724,tv,13
breaking-bad,20200724,tv,632
family-guy,20200724,tv,66
top-gear,20200724,tv,68
family-guy,20200724,tablet,12
breaking-bad,20200725,tablet,172
top-gear,20200725,tv,115
family-guy,20200725,desktop,54
game-of-thrones,20200725,desktop,623
game-of-thrones,20200725,tv,181
family-guy,20200725,tv,80
walking-dead,20200725,tablet,2844
family-guy,20200725,tv,9
family-guy,20200725,mobile,23
breaking-bad,20200725,tv,241
breaking-bad,20200725,mobile,176
top-gear,20200725,mobile,52
game-of-thrones,20200725,tv,2
top-gear,20200725,tv,13
top-gear,20200725,tablet,40
walking-dead,20200725,tv,7648
top-gear,20200725,desktop,127
breaking-bad,20200725,tv,487
family-guy,20200725,tablet,6
walking-dead,20200725,mobile,1566
breaking-bad,20200725,desktop,583
game-of-thrones,20200725,mobile,251
game-of-thrones,20200725,tablet,134
walking-dead,20200725,tv,4078
walking-dead,20200725,desktop,7070
game-of-thrones,20200725,tv,274
walking-dead,20200725,tv,18
game-of-thrones,20200726,tv,4
breaking-bad,20200726,desktop,533
top-gear,20200726,tv,73
game-of-thrones,20200726,desktop,557
breaking-bad,20200726,tv,198
walking-dead,20200726,tv,5118
walking-dead,20200726,mobile,1088
family-guy,20200726,tv,1
family-guy,20200726,mobile,11
breaking-bad,20200726,mobile,123
top-gear,20200726,tv,25
family-guy,20200726,tablet,4
family-guy,20200726,desktop,39
game-of-thrones,20200726,tablet,125
breaking-bad,20200726,tv,406
breaking-bad,20200726,tablet,180
top-gear,20200726,desktop,151
walking-dead,20200726,tv,2675
game-of-thrones,20200726,tv,112
game-of-thrones,20200726,mobile,191
walking-dead,20200726,tv,11
walking-dead,20200726,tablet,1923
top-gear,20200726,mobile,42
game-of-thrones,20200726,tv,296
family-guy,20200726,tv,38
walking-dead,20200726,desktop,4533
family-guy,20200726,tv,11
top-gear,20200726,tablet,34
family-guy,20200727,tv,16
family-guy,20200727,tv,60
game-of-thrones,20200727,tv,4
game-of-thrones,20200727,tv,235
breaking-bad,20200727,tv,166
top-gear,20200727,desktop,161
walking-dead,20200727,desktop,3268
breaking-bad,20200727,tv,340
game-of-thrones,20200727,tablet,111
top-gear,20200727,tablet,31
walking-dead,20200727,tv,8
family-guy,20200727,mobile,15
game-of-thrones,20200727,tv,107
game-of-thrones,20200727,mobile,180
family-guy,20200727,tv,3
breaking-bad,20200727,desktop,427
walking-dead,20200727,mobile,759
family-guy,20200727,desktop,31
walking-dead,20200727,tv,1887
top-gear,20200727,tv,38
top-gear,20200727,mobile,47
walking-dead,20200727,tv,3257
top-gear,20200727,tv,76
breaking-bad,20200727,mobile,108
breaking-bad,20200727,tablet,162
walking-dead,20200727,tablet,1377
family-guy,20200727,tablet,13
game-of-thrones,20200727,desktop,385
walking-dead,20200728,tv,4590
family-guy,20200728,tv,71
top-gear,20200728,mobile,73
walking-dead,20200728,mobile,736
family-guy,20200728,desktop,47
top-gear,20200728,desktop,146
breaking-bad,20200728,tv,241
game-of-thrones,20200728,tv,282
game-of-thrones,20200728,desktop,506
walking-dead,20200728,tablet,1611
game-of-thrones,20200728,tv,156
breaking-bad,20200728,mobile,140
top-gear,20200728,tablet,51
breaking-bad,20200728,desktop,487
walking-dead,20200728,tv,2605
family-guy,20200728,tv,1
breaking-bad,20200728,tv,2
breaking-bad,20200728,tv,368
family-guy,20200728,mobile,13
game-of-thrones,20200728,mobile,266
family-guy,20200728,tablet,7
top-gear,20200728,tv,84
walking-dead,20200728,desktop,3777
game-of-thrones,20200728,tablet,146
top-gear,20200728,tv,28
breaking-bad,20200728,tablet,145
family-guy,20200728,tv,29
walking-dead,20200728,tv,6
breaking-bad,20200729,mobile,188
game-of-thrones,20200729,tablet,145
family-guy,20200729,tv,1
top-gear,20200729,desktop,175
breaking-bad,20200729,tv,569
family-guy,20200729,tv,64
family-guy,20200729,desktop,35
walking-dead,20200729,desktop,4170
breaking-bad,20200729,tv,317
walking-dead,20200729,tv,5751
walking-dead,20200729,tv,16
top-gear,20200729,mobile,75
game-of-thrones,20200729,mobile,208
walking-dead,20200729,tablet,1922
breaking-bad,20200729,desktop,564
family-guy,20200729,tv,58
breaking-bad,20200729,tablet,141
game-of-thrones,20200729,desktop,512
family-guy,20200729,mobile,15
breaking-bad,20200729,tv,1
top-gear,20200729,tv,43
top-gear,20200729,tablet,42
walking-dead,20200729,tv,3353
walking-dead,20200729,mobile,801
family-guy,20200729,tablet,21
game-of-thrones,20200729,tv,293
top-gear,20200729,tv,128
game-of-thrones,20200729,tv,231
family-guy,20200730,tablet,10
top-gear,20200730,mobile,72
breaking-bad,20200730,tv,2
walking-dead,20200730,tablet,6176
walking-dead,20200730,tv,9649
breaking-bad,20200730,mobile,161
top-gear,20200730,desktop,184
game-of-thrones,20200730,tv,268
family-guy,20200730,tv,27
breaking-bad,20200730,tv,333
game-of-thrones,20200730,tv,155
breaking-bad,20200730,tablet,165
game-of-thrones,20200730,desktop,477
walking-dead,20200730,desktop,15539
breaking-bad,20200730,desktop,558
family-guy,20200730,desktop,53
game-of-thrones,20200730,mobile,220
breaking-bad,20200730,tv,572
walking-dead,20200730,tv,52
family-guy,20200730,tv,93
top-gear,20200730,tv,42
walking-dead,20200730,tv,17994
family-guy,20200730,mobile,11
top-gear,20200730,tablet,43
top-gear,20200730,tv,94
game-of-thrones,20200730,tablet,126
walking-dead,20200730,mobile,2901
family-guy,20200731,mobile,14
walking-dead,20200731,desktop,14864
family-guy,20200731,tv,27
walking-dead,20200731,tablet,6363
family-guy,20200731,desktop,53
game-of-thrones,20200731,tablet,154
breaking-bad,20200731,desktop,594
family-guy,20200731,tv,63
breaking-bad,20200731,mobile,186
top-gear,20200731,tablet,44
top-gear,20200731,tv,106
walking-dead,20200731,tv,51
family-guy,20200731,tablet,12
breaking-bad,20200731,tv,313
top-gear,20200731,tv,25
walking-dead,20200731,mobile,3132
game-of-thrones,20200731,desktop,565
breaking-bad,20200731,tablet,153
top-gear,20200731,desktop,152
game-of-thrones,20200731,mobile,269
walking-dead,20200731,tv,9400
game-of-thrones,20200731,tv,323
top-gear,20200731,mobile,65
breaking-bad,20200731,tv,472
walking-dead,20200731,tv,17134
game-of-thrones,20200731,tv,162
breaking-bad,20200801,tv,301
top-gear,20200801,tablet,45
family-guy,20200801,desktop,57
family-guy,20200801,mobile,11
top-gear,20200801,mobile,38
breaking-bad,20200801,mobile,148
walking-dead,20200801,mobile,1997
family-guy,20200801,tablet,5
top-gear,20200801,tv,48
game-of-thrones,20200801,tablet,102
game-of-thrones,20200801,tv,334
family-guy,20200801,tv,81
walking-dead,20200801,tv,9940
game-of-thrones,20200801,tv,134
breaking-bad,20200801,tv,392
game-of-thrones,20200801,mobile,206
walking-dead,20200801,tv,44
walking-dead,20200801,tv,5643
top-gear,20200801,desktop,168
walking-dead,20200801,desktop,8845
top-gear,20200801,tv,112
breaking-bad,20200801,tablet,152
game-of-thrones,20200801,desktop,426
walking-dead,20200801,tablet,3563
family-guy,20200801,tv,16
breaking-bad,20200801,desktop,571
game-of-thrones,20200802,tv,2
family-guy,20200802,tv,59
family-guy,20200802,tv,28
breaking-bad,20200802,desktop,663
family-guy,20200802,tv,4
top-gear,20200802,tv,1
breaking-bad,20200802,mobile,173
walking-dead,20200802,desktop,7203
breaking-bad,20200802,tv,286
walking-dead,20200802,mobile,1566
game-of-thrones,20200802,tv,278
top-gear,20200802,tv,91
family-guy,20200802,desktop,54
game-of-thrones,20200802,mobile,227
game-of-thrones,20200802,tablet,134
breaking-bad,20200802,tablet,181
game-of-thrones,20200802,tv,83
top-gear,20200802,tv,43
top-gear,20200802,mobile,49
walking-dead,20200802,tv,41
walking-dead,20200802,tablet,2931
family-guy,20200802,tablet,12
breaking-bad,20200802,tv,492
breaking-bad,20200802,tv,7
family-guy,20200802,mobile,10
top-gear,20200802,desktop,125
walking-dead,20200802,tv,8945
walking-dead,20200802,tv,4905
top-gear,20200802,tablet,42
game-of-thrones,20200802,desktop,434
family-guy,20200803,tv,52
walking-dead,20200803,mobile,1294
game-of-thrones,20200803,tv,323
family-guy,20200803,desktop,43
game-of-thrones,20200803,desktop,571
walking-dead,20200803,tablet,2384
family-guy,20200803,tv,1
breaking-bad,20200803,mobile,211
breaking-bad,20200803,tablet,195
top-gear,20200803,desktop,150
walking-dead,20200803,desktop,5889
walking-dead,20200803,tv,4202
game-of-thrones,20200803,mobile,151
game-of-thrones,20200803,tv,146
game-of-thrones,20200803,tablet,144
top-gear,20200803,mobile,45
walking-dead,20200803,tv,7900
breaking-bad,20200803,desktop,728
family-guy,20200803,tv,20
top-gear,20200803,tv,47
breaking-bad,20200803,tv,543
top-gear,20200803,tv,119
family-guy,20200803,mobile,13
breaking-bad,20200803,tv,328
family-guy,20200803,tablet,11
top-gear,20200803,tablet,63
walking-dead,20200803,tv,20
family-guy,20200804,desktop,41
walking-dead,20200804,desktop,5523
game-of-thrones,20200804,desktop,453
game-of-thrones,20200804,tv,269
breaking-bad,20200804,tv,248
family-guy,20200804,tv,64
family-guy,20200804,tablet,9
top-gear,20200804,tv,47
top-gear,20200804,tablet,28
top-gear,20200804,tv,142
walking-dead,20200804,mobile,1207
top-gear,20200804,desktop,191
game-of-thrones,20200804,tv,124
breaking-bad,20200804,mobile,200
game-of-thrones,20200804,tablet,116
top-gear,20200804,mobile,56
game-of-thrones,20200804,tv,2
walking-dead,20200804,tv,25
breaking-bad,20200804,tv,589
breaking-bad,20200804,tablet,219
walking-dead,20200804,tv,3661
game-of-thrones,20200804,mobile,161
family-guy,20200804,tv,29
walking-dead,20200804,tv,7596
breaking-bad,20200804,desktop,630
walking-dead,20200804,tablet,2262
family-guy,20200804,mobile,6
breaking-bad,20200805,tv,837
walking-dead,20200805,tablet,2972
breaking-bad,20200805,tv,403
walking-dead,20200805,tv,5546
game-of-thrones,20200805,tv,378
breaking-bad,20200805,desktop,963
top-gear,20200805,tablet,58
family-guy,20200805,mobile,13
family-guy,20200805,tv,35
family-guy,20200805,desktop,78
top-gear,20200805,desktop,201
game-of-thrones,20200805,tv,9
breaking-bad,20200805,tablet,261
top-gear,20200805,mobile,49
game-of-thrones,20200805,tablet,177
game-of-thrones,20200805,mobile,245
game-of-thrones,20200805,desktop,652
family-guy,20200805,tv,78
game-of-thrones,20200805,tv,202
walking-dead,20200805,mobile,1450
top-gear,20200805,tv,39
walking-dead,20200805,tv,10567
family-guy,20200805,tablet,10
walking-dead,20200805,desktop,7326
walking-dead,20200805,tv,57
top-gear,20200805,tv,178
breaking-bad,20200805,mobile,212
top-gear,20200806,tv,125
family-guy,20200806,tablet,7
walking-dead,20200806,tablet,9246
top-gear,20200806,tv,34
breaking-bad,20200806,tablet,211
walking-dead,20200806,mobile,4595
top-gear,20200806,tablet,60
breaking-bad,20200806,tv,339
family-guy,20200806,desktop,74
walking-dead,20200806,desktop,24397
breaking-bad,20200806,tv,2
breaking-bad,20200806,desktop,869
walking-dead,20200806,tv,93
family-guy,20200806,mobile,11
game-of-thrones,20200806,tablet,141
